id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,sales,net_profit,operating_profit,broad_sector
3674,DRREDDY,Mar 2014,14.63,24.23,24.96,0.57,26.94,0.84,366.0,11.96,23.0,369.0,16.0,4477.0,1970.0,12.26,21.88,21.67,3.0,13415.0,1963.0,3251.0,Healthcare
4286,SHREECEM,Mar 2021,17.23,30.17,15.18,0.14,18.0,0.63,1603.0,19.55,646.0,5787.0,9.0,2230.0,4254.0,9.0,2.34,2.42,3.0,13560.0,2337.0,4091.0,Materials
3675,DRREDDY,Mar 2015,15.55,23.35,23.71,0.44,34.89,0.81,154.0,15.78,27.0,369.0,15.0,4314.0,2524.0,12.26,21.88,21.67,3.0,15023.0,2336.0,3508.0,Healthcare
4424,TORNTPHARM,Mar 2017,16.06,23.68,21.47,0.58,7.77,0.61,211.0,13.72,28.0,222.0,25.0,2510.0,1009.0,7.32,12.68,12.89,3.0,5816.0,934.0,1377.0,Healthcare
3546,BPCL,Mar 2016,4.31,6.91,29.1,0.84,21.89,2.17,1886.0,4.92,19.0,178.0,25.0,23388.0,11119.0,9.38,30.23,35.52,3.0,187815.0,8089.0,12971.0,Energy
3497,BEL,Mar 2019,15.51,23.91,3851.02,0.96,186.38,96.54,618.0,7.37,3.0,24.0,44.0,47.0,1514.0,10.72,20.0,14.87,3.0,12164.0,1887.0,2909.0,Industrials
3498,BEL,Mar 2020,14.07,21.28,3318.18,0.8,357.25,106.3,1921.0,5.0,3.0,24.0,37.0,44.0,2570.0,10.72,20.0,14.87,3.0,12968.0,1825.0,2759.0,Industrials
3501,BEL,Mar 2023,16.84,23.06,3981.33,0.52,230.05,123.15,3907.0,15.27,4.0,24.0,44.0,39.0,1199.0,10.72,20.0,14.87,3.0,17734.0,2986.0,4090.0,Industrials
4377,TATASTEEL,Mar 2022,17.11,26.02,36.48,0.66,11.86,0.86,33476.0,4.47,33.0,72.0,16.0,75561.0,44381.0,9.59,16.57,14.87,3.0,243959.0,41749.0,63490.0,Materials
3978,JINDALSTEL,Mar 2022,13.22,30.32,18.99,0.38,7.24,0.67,13717.0,4.56,56.0,464.0,5.0,13502.0,16048.0,5.69,,,3.0,51166.0,6766.0,15515.0,Materials
4278,SHREECEM,Jun 2013,18.53,28.81,26.12,0.34,9.06,0.88,990.0,4.98,288.0,5787.0,7.0,1288.0,1260.0,9.0,2.34,2.42,3.0,5418.0,1004.0,1561.0,Materials
3554,BPCL,Mar 2024,5.99,9.84,35.51,0.72,11.36,2.21,25415.0,2.35,62.0,178.0,33.0,54599.0,35936.0,9.38,30.23,35.52,3.0,448083.0,26859.0,44082.0,Energy
3366,ADANIPOWER,Mar 2024,41.37,36.2,48.28,0.8,8.3,0.55,17651.0,6.91,54.0,145.0,0.0,34616.0,14170.0,15.6,,,3.0,50351.0,20829.0,18228.0,Energy
4279,SHREECEM,Jun 2014,13.77,24.32,16.71,0.25,11.58,0.78,167.0,21.59,226.0,5787.0,10.0,1200.0,1401.0,9.0,2.34,2.42,3.0,5715.0,787.0,1390.0,Materials
3676,DRREDDY,Mar 2016,13.69,23.03,16.95,0.27,46.75,0.77,1653.0,10.34,25.0,369.0,16.0,3352.0,3263.0,12.26,21.88,21.67,3.0,15568.0,2131.0,3585.0,Healthcare
3390,APOLLOHOSP,Mar 2022,7.56,14.93,19.7,0.72,6.75,1.11,949.0,5.09,73.0,522.0,16.0,4068.0,1696.0,12.72,23.16,19.97,3.0,14663.0,1108.0,2189.0,Healthcare
4343,TATAMOTORS,Mar 2014,6.03,14.97,21.42,0.92,7.31,1.07,8160.0,12.02,48.0,275.0,5.0,60642.0,36151.0,11.01,,,3.0,232834.0,14050.0,34853.0,Consumer Discretionary
4252,SBILIFE,Mar 2013,4.24,2.87,23.03,0.0,179.75,0.28,903.0,1.53,6.0,162.0,8.0,0.0,1130.0,24.32,11.14,11.38,3.0,14870.0,630.0,427.0,Financials
4316,SUNPHARMA,Mar 2013,31.17,42.98,23.14,0.02,109.16,0.55,982.0,21.34,14.0,288.0,9.0,260.0,3357.0,8.91,21.65,23.52,3.0,11131.0,3469.0,4784.0,Healthcare
4319,SUNPHARMA,Mar 2016,19.86,28.69,17.15,0.26,15.55,0.51,2737.0,13.86,19.0,288.0,5.0,8497.0,6686.0,8.91,21.65,23.52,3.0,28487.0,5658.0,8174.0,Healthcare
4170,ONGC,Mar 2022,10.03,16.26,19.0,0.47,15.22,0.84,37051.0,8.39,36.0,275.0,29.0,121986.0,78248.0,10.67,29.87,29.67,3.0,491246.0,49294.0,79874.0,Energy
4172,ONGC,Mar 2024,9.66,17.39,16.94,0.45,11.36,0.83,42060.0,9.67,39.0,275.0,31.0,153181.0,99263.0,10.67,29.87,29.67,3.0,591396.0,57101.0,102835.0,Energy
3683,DRREDDY,Mar 2023,18.27,26.23,19.35,0.06,52.03,0.77,1779.0,16.66,54.0,369.0,15.0,1347.0,5888.0,12.26,21.88,21.67,3.0,24670.0,4507.0,6470.0,Healthcare
3764,HCLTECH,Jun 2013,15.79,22.2,30.69,0.08,56.72,1.14,2131.0,9.23,14.0,254.0,21.0,1044.0,4492.0,10.29,9.09,8.97,3.0,25581.0,4040.0,5680.0,Information Technology
3765,HCLTECH,Jun 2014,20.31,25.0,33.39,0.05,76.42,1.07,1615.0,15.06,23.0,254.0,11.0,1018.0,6457.0,10.29,9.09,8.97,3.0,32144.0,6528.0,8035.0,Information Technology
3766,HCLTECH,Jun 2015,20.0,23.12,30.31,0.03,105.63,1.04,3451.0,5.69,26.0,254.0,58.0,648.0,5539.0,10.29,9.09,8.97,3.0,36701.0,7342.0,8486.0,Information Technology
3768,HCLTECH,Mar 2017,18.09,21.84,26.12,0.02,128.75,1.04,5105.0,8.18,30.0,254.0,40.0,582.0,8995.0,10.29,9.09,8.97,3.0,47568.0,8606.0,10390.0,Information Technology
3772,HCLTECH,Mar 2021,14.82,26.6,18.64,0.11,41.05,0.88,13953.0,7.52,41.0,254.0,24.0,6864.0,19618.0,10.29,9.09,8.97,3.0,75379.0,11169.0,20048.0,Information Technology
3773,HCLTECH,Mar 2022,15.79,23.97,21.84,0.1,67.7,0.96,18497.0,1.86,50.0,254.0,84.0,6343.0,16900.0,10.29,9.09,8.97,3.0,85651.0,13523.0,20529.0,Information Technology
3774,HCLTECH,Mar 2023,14.63,22.3,22.7,0.07,67.95,1.09,14436.0,3.52,55.0,254.0,88.0,4794.0,18009.0,10.29,9.09,8.97,3.0,101456.0,14845.0,22628.0,Information Technology
3792,HDFCLIFE,Mar 2015,2.89,96.79,30.93,0.0,333.47,0.39,945.0,12.91,4.0,73.0,18.0,0.0,4459.0,27.96,6.14,5.92,3.0,27215.0,786.0,26341.0,Financials
3742,HAL,Mar 2017,14.57,18.03,1966.92,0.02,267.5,105.59,2598.0,16.83,36.0,465.0,31.0,2.0,-423.0,7.76,24.41,24.77,3.0,17950.0,2616.0,3236.0,Industrials
3745,HAL,Mar 2020,13.25,22.76,2059.42,0.01,14.75,123.96,203.0,6.22,42.0,465.0,39.0,2.0,1537.0,7.76,24.41,24.77,3.0,21445.0,2842.0,4880.0,Industrials
3824,HINDALCO,Mar 2022,7.04,85.47,17.56,0.82,133.06,0.88,10065.0,3.47,61.0,153.0,6.0,64486.0,16838.0,13.65,27.09,26.93,3.0,195059.0,13730.0,166712.0,Materials
4053,LT,Mar 2022,6.66,15.53,72.92,0.02,2.89,7.61,15579.0,2.29,62.0,635.0,36.0,258.0,19164.0,10.43,8.19,7.58,3.0,156521.0,10419.0,24314.0,Industrials
4085,MARUTI,Mar 2015,7.5,13.57,15.66,0.03,35.36,1.47,1958.0,8.84,126.0,2835.0,20.0,666.0,6449.0,13.93,19.82,18.86,3.0,50801.0,3809.0,6892.0,Consumer Discretionary
4086,MARUTI,Mar 2016,9.55,15.67,17.95,0.01,127.9,1.35,1252.0,12.55,182.0,2835.0,19.0,231.0,8482.0,13.93,19.82,18.86,3.0,57589.0,5497.0,9024.0,Consumer Discretionary
4088,MARUTI,Mar 2018,9.87,15.18,18.52,0.0,41.25,1.32,3486.0,10.4,261.0,2835.0,31.0,121.0,11788.0,13.93,19.82,18.86,3.0,79809.0,7881.0,12118.0,Consumer Discretionary
4094,MARUTI,Mar 2024,9.51,13.13,15.75,0.0,117.91,1.23,4936.0,8.36,429.0,2835.0,29.0,119.0,16801.0,13.93,19.82,18.86,3.0,141858.0,13488.0,18626.0,Consumer Discretionary
3923,IOC,Mar 2017,5.74,9.61,19.97,0.62,10.29,1.3,10532.0,4.98,14.0,129.0,45.0,63271.0,28216.0,9.5,,,3.0,355379.0,20385.0,34149.0,Energy
3924,IOC,Mar 2018,5.37,9.88,19.87,0.58,11.87,1.42,11996.0,4.06,15.0,129.0,90.0,65650.0,29115.0,9.5,,,3.0,421492.0,22626.0,41658.0,Energy
3928,IOC,Mar 2022,4.37,8.1,19.27,0.99,9.55,1.43,4453.0,3.61,18.0,129.0,46.0,132020.0,25747.0,9.5,,,3.0,589321.0,25727.0,47758.0,Energy
3930,IOC,Mar 2024,5.56,9.74,23.53,0.72,10.28,1.61,39635.0,4.05,30.0,129.0,40.0,132628.0,71099.0,9.5,,,3.0,776352.0,43161.0,75646.0,Energy
4421,TORNTPHARM,Mar 2014,15.92,22.89,34.89,0.59,16.76,0.83,181.0,10.02,20.0,222.0,25.0,1132.0,599.0,7.32,12.68,12.89,3.0,4172.0,664.0,955.0,Healthcare
4428,TORNTPHARM,Mar 2021,15.64,30.98,21.45,0.83,7.19,0.57,1561.0,5.55,37.0,222.0,47.0,4874.0,2005.0,7.32,12.68,12.89,3.0,8005.0,1252.0,2480.0,Healthcare
4431,TORNTPHARM,Mar 2024,15.44,31.39,24.15,0.59,9.93,0.74,3106.0,1.49,49.0,222.0,57.0,4022.0,3266.0,7.32,12.68,12.89,3.0,10728.0,1656.0,3368.0,Healthcare
4026,LICI,Mar 2021,0.43,-0.04,43.2,0.0,,0.18,229049.0,21.49,7.0,154.0,0.0,4.0,80602.0,7.37,72.56,,3.0,690914.0,2974.0,-252.0,Financials
4052,LT,Mar 2021,9.5,17.25,176.9,0.11,2.69,12.7,17324.0,4.23,82.0,635.0,44.0,798.0,23074.0,10.43,8.19,7.58,3.0,135979.0,12921.0,23460.0,Industrials
3353,ADANIPORTS,Mar 2024,30.34,58.36,15.35,0.94,5.95,0.23,8250.0,25.34,38.0,265.0,16.0,49470.0,15018.0,19.09,20.82,18.82,3.0,26711.0,8104.0,15589.0,Industrials
4394,TECHM,Mar 2013,19.02,20.69,24.09,0.25,12.44,0.77,233.0,9.05,25.0,270.0,5.0,1380.0,855.0,7.32,-0.63,-1.98,3.0,6873.0,1307.0,1422.0,Information Technology
4395,TECHM,Mar 2014,16.29,22.19,33.35,0.04,55.2,1.18,1887.0,1.55,32.0,270.0,15.0,363.0,1596.0,7.32,-0.63,-1.98,3.0,18802.0,3062.0,4172.0,Information Technology
4400,TECHM,Mar 2019,12.35,18.05,21.14,0.1,51.17,1.04,2328.0,6.06,44.0,270.0,29.0,1996.0,4432.0,7.32,-0.63,-1.98,3.0,34742.0,4289.0,6271.0,Information Technology
4402,TECHM,Mar 2021,11.5,17.95,17.51,0.12,43.59,0.96,2661.0,14.35,46.0,270.0,89.0,2901.0,8094.0,7.32,-0.63,-1.98,3.0,37855.0,4353.0,6796.0,Information Technology
4403,TECHM,Mar 2022,12.61,17.96,20.94,0.1,56.04,1.01,5765.0,1.08,57.0,270.0,47.0,2618.0,5285.0,7.32,-0.63,-1.98,3.0,44646.0,5630.0,8020.0,Information Technology
3436,BAJAJ-AUTO,Mar 2021,17.51,17.8,17.81,0.0,929.71,0.83,251.0,10.34,168.0,1109.0,83.0,121.0,3120.0,10.32,7.18,7.88,2.0,27741.0,4857.0,4938.0,Consumer Discretionary
3454,BAJAJHLDNG,Mar 2013,550.74,95.55,17.94,0.0,,0.03,104.0,109.5,167.0,5375.0,15.0,0.0,473.0,31.84,19.44,19.88,2.0,337.0,1856.0,322.0,Financials
3491,BEL,Mar 2013,14.52,10.66,15183.33,4.0,184.43,139.4,214.0,27.95,1.0,24.0,20.0,24.0,-1539.0,10.72,20.0,14.87,2.0,6273.0,911.0,669.0,Industrials
3492,BEL,Mar 2014,14.61,14.19,13600.0,3.0,194.71,141.7,190.0,11.64,1.0,24.0,20.0,21.0,-569.0,10.72,20.0,14.87,2.0,6518.0,952.0,925.0,Industrials
3494,BEL,Mar 2016,18.18,18.94,11141.67,2.08,196.6,141.42,790.0,19.99,2.0,24.0,31.0,25.0,2260.0,10.72,20.0,14.87,2.0,7354.0,1337.0,1393.0,Industrials
3495,BEL,Mar 2017,17.59,20.7,10153.33,1.93,122.89,112.42,3054.0,35.99,2.0,24.0,33.0,29.0,-61.0,10.72,20.0,14.87,2.0,8656.0,1523.0,1792.0,Industrials
4287,SHREECEM,Mar 2022,8.45,24.72,7.27,0.12,16.17,0.63,525.0,14.28,352.0,5787.0,14.0,2129.0,2668.0,9.0,2.34,2.42,2.0,15010.0,1269.0,3710.0,Materials
4289,SHREECEM,Mar 2024,8.45,22.02,8.37,0.08,19.83,0.73,1929.0,6.91,480.0,5787.0,16.0,1656.0,3347.0,9.0,2.34,2.42,2.0,20521.0,1733.0,4518.0,Materials
3517,BHEL,Mar 2013,13.69,19.39,21.91,0.09,82.93,0.68,646.0,2.28,18.0,70.0,20.0,2698.0,1759.0,3.78,,,2.0,48903.0,6693.0,9483.0,Industrials
3530,BOSCHLTD,Dec 2012,11.06,15.59,17.19,0.04,286.5,1.1,47.0,9.52,305.0,4319.0,20.0,230.0,871.0,11.75,26.24,26.3,2.0,8659.0,958.0,1350.0,Consumer Discretionary
3532,BOSCHLTD,Mar 2015,11.07,16.39,18.21,0.02,179.86,1.16,213.0,9.79,426.0,4319.0,20.0,111.0,1396.0,11.75,26.24,26.3,2.0,12086.0,1338.0,1981.0,Consumer Discretionary
3533,BOSCHLTD,Mar 2016,15.78,19.36,16.06,0.01,192.38,0.78,323.0,10.26,488.0,4319.0,17.0,50.0,1318.0,11.75,26.24,26.3,2.0,9701.0,1531.0,1878.0,Consumer Discretionary
4304,SIEMENS,Sep 2011,7.26,9.8,22.75,0.0,56.54,1.18,267.0,2.21,,431.0,24.0,0.0,3.0,11.19,19.85,19.64,2.0,11955.0,868.0,1171.0,Industrials
4322,SUNPHARMA,Mar 2019,11.04,21.94,7.75,0.25,11.03,0.45,1886.0,1.07,11.0,288.0,25.0,10514.0,2196.0,8.91,21.65,23.52,2.0,29066.0,3208.0,6377.0,Healthcare
4323,SUNPHARMA,Mar 2020,12.7,21.26,9.22,0.18,24.31,0.48,4330.0,6.78,16.0,288.0,25.0,8315.0,6555.0,8.91,21.65,23.52,2.0,32838.0,4172.0,6983.0,Healthcare
4324,SUNPHARMA,Mar 2021,6.78,25.29,4.89,0.08,35.61,0.5,6577.0,1.21,12.0,288.0,62.0,3869.0,6170.0,8.91,21.65,23.52,2.0,33498.0,2272.0,8470.0,Healthcare
3544,BPCL,Mar 2014,1.53,3.56,20.85,1.71,5.43,2.99,2707.0,2.6,9.0,178.0,31.0,33152.0,9588.0,9.38,30.23,35.52,2.0,264421.0,4053.0,9414.0,Energy
3545,BPCL,Mar 2015,2.09,4.03,22.52,1.13,10.08,2.81,10206.0,4.34,11.0,178.0,34.0,25492.0,20742.0,9.38,30.23,35.52,2.0,242598.0,5082.0,9780.0,Energy
3551,BPCL,Mar 2021,7.52,9.12,32.34,1.02,16.54,1.43,20981.0,1.07,37.0,178.0,102.0,54532.0,23455.0,9.38,30.23,35.52,2.0,230171.0,17320.0,21001.0,Energy
3556,BRITANNIA,Mar 2013,4.2,6.81,46.59,0.68,11.54,3.28,348.0,0.45,11.0,133.0,39.0,380.0,320.0,8.25,8.84,8.94,2.0,6185.0,260.0,421.0,Consumer Staples
3557,BRITANNIA,Mar 2014,5.71,9.07,49.5,0.19,82.62,3.28,425.0,3.56,16.0,133.0,36.0,150.0,671.0,8.25,8.84,8.94,2.0,6913.0,395.0,627.0,Consumer Staples
3558,BRITANNIA,Mar 2015,8.77,11.07,55.34,0.12,274.5,2.81,134.0,5.73,29.0,133.0,28.0,145.0,584.0,8.25,8.84,8.94,2.0,7858.0,689.0,870.0,Consumer Staples
3559,BRITANNIA,Mar 2016,9.82,14.58,39.44,0.06,267.8,2.4,254.0,8.4,34.0,133.0,29.0,131.0,959.0,8.25,8.84,8.94,2.0,8397.0,825.0,1224.0,Consumer Staples
3560,BRITANNIA,Mar 2017,9.77,14.12,32.83,0.05,285.8,2.2,291.0,1.66,37.0,133.0,30.0,125.0,441.0,8.25,8.84,8.94,2.0,9054.0,885.0,1278.0,Consumer Staples
3562,BRITANNIA,Mar 2019,10.45,15.67,27.16,0.04,215.33,1.77,304.0,7.71,48.0,133.0,31.0,156.0,1156.0,8.25,8.84,8.94,2.0,11055.0,1155.0,1732.0,Consumer Staples
3566,BRITANNIA,Mar 2023,14.21,17.37,65.53,0.85,20.28,1.74,1019.0,9.24,96.0,133.0,75.0,2997.0,2526.0,8.25,8.84,8.94,2.0,16301.0,2316.0,2831.0,Consumer Staples
3567,BRITANNIA,Mar 2024,12.73,18.89,54.15,0.52,20.6,1.85,3050.0,2.84,89.0,133.0,83.0,2065.0,2573.0,8.25,8.84,8.94,2.0,16769.0,2134.0,3167.0,Consumer Staples
4280,SHREECEM,Jun 2015,6.81,21.47,8.07,0.17,11.95,0.78,249.0,15.82,122.0,5787.0,20.0,917.0,1239.0,9.0,2.34,2.42,2.0,6259.0,426.0,1344.0,Materials
4223,POWERGRID,Mar 2023,33.81,86.78,18.57,1.55,4.22,0.18,33065.0,15.65,17.0,99.0,67.0,128584.0,40203.0,3.95,7.28,7.21,2.0,45603.0,15420.0,39576.0,Energy
4224,POWERGRID,Mar 2024,33.97,86.87,17.87,1.42,4.6,0.18,24176.0,28.61,17.0,99.0,67.0,123516.0,37290.0,3.95,7.28,7.21,2.0,45843.0,15573.0,39826.0,Energy
4239,RELIANCE,Mar 2013,5.27,8.37,11.47,0.59,11.81,1.09,9317.0,6.97,15.0,606.0,13.0,107219.0,36918.0,9.51,14.92,11.95,2.0,395957.0,20886.0,33155.0,Energy
4244,RELIANCE,Mar 2018,9.23,16.46,12.29,0.82,9.21,0.48,3267.0,17.45,27.0,606.0,10.0,239843.0,71459.0,9.51,14.92,11.95,2.0,390823.0,36080.0,64315.0,Energy
4246,RELIANCE,Mar 2020,6.68,14.96,8.88,0.79,4.44,0.51,22380.0,12.15,29.0,606.0,10.0,355133.0,94877.0,9.51,14.92,11.95,2.0,596679.0,39880.0,89266.0,Energy
4248,RELIANCE,Mar 2022,9.77,15.63,8.7,0.41,8.79,0.46,1492.0,15.71,45.0,606.0,9.0,319158.0,110654.0,9.51,14.92,11.95,2.0,694673.0,67845.0,108581.0,Energy
4250,RELIANCE,Mar 2024,8.79,18.07,9.96,0.58,7.73,0.51,45207.0,12.63,51.0,606.0,10.0,458991.0,158788.0,9.51,14.92,11.95,2.0,899041.0,79020.0,162498.0,Energy
3580,CANBK,Mar 2024,13.94,41.75,16.72,14.87,1.61,0.07,13296.0,1.58,17.0,102.0,19.0,1369780.0,15046.0,19.13,,,2.0,110519.0,15401.0,46146.0,Financials
3606,CIPLA,Mar 2024,16.12,75.59,15.55,0.02,35.34,0.79,1152.0,11.57,51.0,351.0,25.0,559.0,4134.0,9.51,27.16,26.69,2.0,25774.0,4154.0,19483.0,Healthcare
3608,COALINDIA,Mar 2013,25.41,73.52,35.81,0.03,5.74,0.62,7276.0,2.68,27.0,156.0,51.0,1305.0,9109.0,7.87,15.52,15.71,2.0,68303.0,17356.0,50216.0,Materials
3609,COALINDIA,Mar 2014,21.4,74.84,35.64,0.0,7.37,0.67,23105.0,12.15,24.0,156.0,121.0,178.0,14525.0,7.87,15.52,15.71,2.0,70608.0,15112.0,52842.0,Materials
3613,COALINDIA,Mar 2018,8.26,89.1,34.88,0.08,15.27,0.68,13368.0,9.09,11.0,156.0,146.0,1538.0,21115.0,7.87,15.52,15.71,2.0,85244.0,7038.0,75956.0,Materials
3616,COALINDIA,Mar 2021,14.11,79.31,34.78,0.16,19.09,0.56,10774.0,0.2,21.0,156.0,78.0,5884.0,10592.0,7.87,15.52,15.71,2.0,90026.0,12702.0,71398.0,Materials
3617,COALINDIA,Mar 2022,15.84,77.47,40.28,0.08,21.99,0.61,15392.0,23.44,28.0,156.0,60.0,3514.0,41107.0,7.87,15.52,15.71,2.0,109715.0,17378.0,84995.0,Materials
3534,BOSCHLTD,Mar 2017,16.68,18.81,19.79,0.0,106.48,0.88,2703.0,11.94,570.0,4319.0,29.0,0.0,1457.0,11.75,26.24,26.3,2.0,10435.0,1741.0,1963.0,Consumer Discretionary
3627,DABUR,Mar 2019,16.98,20.43,25.67,0.12,32.7,1.01,1837.0,3.97,8.0,59.0,34.0,699.0,1499.0,7.46,3.98,4.56,2.0,8515.0,1446.0,1740.0,Consumer Staples
3628,DABUR,Mar 2020,16.67,20.63,21.92,0.08,39.94,0.93,1097.0,5.95,8.0,59.0,37.0,522.0,1614.0,7.46,3.98,4.56,2.0,8685.0,1448.0,1792.0,Consumer Staples
3629,DABUR,Mar 2021,17.73,20.94,22.12,0.07,75.06,0.88,711.0,14.68,10.0,59.0,50.0,509.0,2115.0,7.46,3.98,4.56,2.0,9562.0,1695.0,2002.0,Consumer Staples
3634,DIVISLAB,Mar 2013,28.07,38.04,24.07,0.01,287.0,0.68,225.0,11.89,23.0,517.0,33.0,33.0,480.0,9.81,5.92,5.82,2.0,2145.0,602.0,816.0,Healthcare
3641,DIVISLAB,Mar 2020,25.53,33.85,18.84,0.01,287.43,0.63,1133.0,1.54,52.0,517.0,31.0,39.0,1216.0,9.81,5.92,5.82,2.0,5394.0,1377.0,1826.0,Healthcare
3642,DIVISLAB,Mar 2021,28.47,41.14,21.34,0.0,1462.0,0.65,2022.0,1.08,75.0,517.0,27.0,5.0,1947.0,9.81,5.92,5.82,2.0,6969.0,1984.0,2867.0,Healthcare
3648,DLF,Mar 2014,7.11,30.04,2.15,0.88,1.47,0.13,5392.0,47.29,4.0,163.0,55.0,24133.0,1468.0,2.85,,,2.0,8298.0,590.0,2493.0,Real Estate
3653,DLF,Mar 2019,15.71,25.68,3.91,0.51,1.42,0.13,2046.0,0.04,6.0,163.0,33.0,17222.0,2043.0,2.85,,,2.0,8366.0,1314.0,2148.0,Real Estate
3654,DLF,Mar 2020,-9.7,18.84,-1.71,0.24,1.6,0.11,6864.0,106.99,-2.0,163.0,-85.0,8103.0,356.0,2.85,,,2.0,6083.0,-590.0,1146.0,Real Estate
4204,PNB,Mar 2017,2.58,,22.21,6.36,,1.12,22097.0,0.33,6.0,110.0,0.0,35497.0,21938.0,16.16,97.39,67.03,2.0,48058.0,1239.0,,Financials
4209,PNB,Mar 2022,5.13,,39.87,5.4,,1.16,18828.0,1.58,4.0,110.0,18.0,52961.0,20032.0,16.16,97.39,67.03,2.0,76242.0,3908.0,,Financials
4210,PNB,Mar 2023,3.87,,30.67,4.9,,1.3,21860.0,0.84,3.0,110.0,21.0,53621.0,22592.0,16.16,97.39,67.03,2.0,86845.0,3359.0,,Financials
4219,POWERGRID,Mar 2019,28.62,76.78,16.98,2.48,3.25,0.14,4544.0,53.42,11.0,99.0,43.0,146376.0,23271.0,3.95,7.28,7.21,2.0,35059.0,10034.0,26920.0,Energy
4220,POWERGRID,Mar 2020,29.3,87.13,17.09,2.29,3.75,0.15,20006.0,28.44,12.0,99.0,47.0,148270.0,30739.0,3.95,7.28,7.21,2.0,37744.0,11059.0,32886.0,Energy
4221,POWERGRID,Mar 2021,30.36,88.06,17.21,2.05,4.39,0.16,20159.0,23.32,13.0,99.0,52.0,143232.0,29403.0,3.95,7.28,7.21,2.0,39640.0,12036.0,34906.0,Energy
4222,POWERGRID,Mar 2022,40.42,86.07,22.07,1.77,5.04,0.17,26877.0,1.81,18.0,99.0,61.0,134696.0,26124.0,3.95,7.28,7.21,2.0,41622.0,16824.0,35826.0,Energy
3656,DLF,Mar 2022,26.24,30.49,4.13,0.12,3.1,0.11,3099.0,4.67,6.0,163.0,49.0,4182.0,2832.0,2.85,,,2.0,5717.0,1500.0,1743.0,Real Estate
3657,DLF,Mar 2023,35.72,30.31,5.4,0.09,5.21,0.11,1914.0,8.09,8.0,163.0,49.0,3334.0,2375.0,2.85,,,2.0,5695.0,2034.0,1726.0,Real Estate
3665,DMART,Mar 2018,5.36,9.0,17.26,0.09,24.02,2.66,1194.0,3.09,13.0,309.0,0.0,439.0,730.0,18.13,15.89,16.0,2.0,15033.0,806.0,1353.0,Consumer Discretionary
3679,DRREDDY,Mar 2019,12.62,20.57,13.9,0.27,39.99,0.69,2101.0,4.98,23.0,369.0,17.0,3838.0,2870.0,12.26,21.88,21.67,2.0,15448.0,1950.0,3178.0,Healthcare
3680,DRREDDY,Mar 2020,11.57,14.14,12.99,0.14,32.11,0.75,2489.0,2.83,24.0,369.0,21.0,2210.0,2984.0,12.26,21.88,21.67,2.0,17517.0,2026.0,2477.0,Healthcare
3689,EICHERMOT,Mar 2016,21.68,27.38,36.63,0.01,1008.0,1.25,462.0,16.22,49.0,693.0,20.0,23.0,1463.0,13.3,18.49,18.42,2.0,6173.0,1338.0,1690.0,Consumer Discretionary
3618,COALINDIA,Mar 2023,22.95,68.01,52.14,0.07,14.34,0.62,12269.0,16.97,52.0,156.0,47.0,4331.0,35734.0,7.87,15.52,15.71,2.0,138252.0,31723.0,94020.0,Materials
3621,DABUR,Mar 2013,12.48,16.16,36.56,0.55,18.51,1.3,248.0,10.13,4.0,59.0,34.0,1151.0,870.0,7.46,3.98,4.56,2.0,6140.0,766.0,992.0,Consumer Staples
3622,DABUR,Mar 2014,12.98,16.46,34.49,0.27,23.85,1.33,994.0,1.47,5.0,59.0,33.0,708.0,1098.0,7.46,3.98,4.56,2.0,7058.0,916.0,1162.0,Consumer Staples
3623,DABUR,Mar 2015,13.7,16.93,31.84,0.22,36.85,1.28,171.0,11.24,6.0,59.0,33.0,734.0,1047.0,7.46,3.98,4.56,2.0,7795.0,1068.0,1320.0,Consumer Staples
3624,DABUR,Mar 2016,16.12,19.51,30.06,0.19,36.15,1.12,457.0,9.38,7.0,59.0,32.0,805.0,1187.0,7.46,3.98,4.56,2.0,7780.0,1254.0,1518.0,Consumer Staples
3626,DABUR,Mar 2018,17.59,20.94,23.8,0.16,36.0,0.89,551.0,7.01,8.0,59.0,81.0,938.0,1092.0,7.46,3.98,4.56,2.0,7722.0,1358.0,1617.0,Consumer Staples
4169,ONGC,Mar 2021,7.03,16.28,9.67,0.6,11.96,0.56,8044.0,12.88,13.0,275.0,28.0,133187.0,47185.0,10.67,29.87,29.67,2.0,303849.0,21360.0,49473.0,Energy
4187,PIDILITIND,Mar 2013,11.53,15.17,25.68,0.07,41.56,1.41,328.0,3.92,8.0,171.0,31.0,111.0,472.0,12.08,11.95,11.55,2.0,3678.0,424.0,558.0,Materials
4188,PIDILITIND,Mar 2014,10.51,15.69,23.05,0.02,44.38,1.46,295.0,2.31,9.0,171.0,31.0,46.0,394.0,12.08,11.95,11.55,2.0,4283.0,450.0,672.0,Materials
4197,PIDILITIND,Mar 2023,10.92,16.83,17.87,0.05,42.52,1.12,659.0,7.62,25.0,171.0,44.0,391.0,1558.0,12.08,11.95,11.55,2.0,11799.0,1289.0,1986.0,Materials
