id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,sales,net_profit,operating_profit,broad_sector
3951,IRFC,Mar 2021,28.0,99.28,12.3,9.0,1.39,0.04,-89907.0,0.0,3.0,39.0,31.0,323145.0,-89907.0,14.92,15.42,10.76,0.0,15771.0,4416.0,15657.0,Financials
3952,IRFC,Mar 2022,30.0,99.4,14.85,9.47,1.43,0.05,-64417.0,0.02,5.0,39.0,30.0,388440.0,-64412.0,14.92,15.42,10.76,0.0,20299.0,6090.0,20177.0,Financials
3953,IRFC,Mar 2023,26.0,99.44,13.8,9.38,1.35,0.05,-28588.0,0.0,5.0,39.0,32.0,418935.0,-28588.0,14.92,15.42,10.76,0.0,23722.0,6167.0,23588.0,Financials
3954,IRFC,Mar 2024,24.06,99.5,13.04,8.38,1.32,0.05,7906.0,0.03,5.0,39.0,31.0,412039.0,7914.0,14.92,15.42,10.76,0.0,26645.0,6412.0,26513.0,Financials
3879,ICICIPRULI,TTM,1.26,99.59,,,82.8,,,,7.0,80.0,,,,29.84,-1.81,0.0,0.0,77572.0,974.0,77251.0,Financials
3942,IRCTC,TTM,26.94,33.78,,,105.62,,,,15.0,44.0,,,,14.5,18.53,20.11,0.0,4455.0,1200.0,1505.0,Consumer Discretionary
3943,IRFC,Mar 2013,9.41,99.6,8.16,9.19,1.36,0.08,,,222.0,39.0,21.0,58753.0,,14.92,15.42,10.76,0.0,5550.0,522.0,5528.0,Financials
3944,IRFC,Mar 2014,11.31,99.69,9.27,9.25,1.34,0.07,,,209.0,39.0,6.0,69917.0,,14.92,15.42,10.76,0.0,6197.0,701.0,6178.0,Financials
3945,IRFC,Mar 2015,10.92,99.51,8.73,8.21,1.38,0.08,,,212.0,39.0,20.0,71270.0,,14.92,15.42,10.76,0.0,6939.0,758.0,6905.0,Financials
3946,IRFC,Mar 2016,11.31,99.48,7.37,7.59,1.35,0.07,-16376.0,0.03,188.0,39.0,40.0,87503.0,-16378.0,14.92,15.42,10.76,0.0,7507.0,849.0,7468.0,Financials
3947,IRFC,Mar 2017,10.32,99.71,7.78,8.86,1.31,0.07,-19453.0,0.02,143.0,39.0,40.0,106395.0,-19455.0,14.92,15.42,10.76,0.0,9047.0,934.0,9021.0,Financials
3307,ABB,TTM,21.18,25.5,,,164.73,,,,605.0,1657.0,,,,8.19,16.73,16.74,0.0,6066.0,1285.0,1547.0,Industrials
4458,TVSMOTOR,TTM,4.88,14.43,,,3.05,,,,42.0,,,,,17.87,26.48,26.43,0.0,42886.0,2094.0,6190.0,Consumer Discretionary
